"RT I’VE NEVER SEEN AN POLITICAL ASSASSINATION ATTEMPT LIVE I’M SEEING NOW GOPDebate AlwaysTrump
",interest,0.105669019,0.04743888,0.221165265,0.125449905,0.406282262,0.116099259,0.091380386,0.135090234,0.052167501,0.092564356,0.371037639,0.227990415,0.200368094,0.511420436,0.060404417,0.173682039,0.067451089,0.101430775,0.406816173
"RT I thought already did a Roast of This is disgraceful GOPdebate FOXDebate Trump r
",rage,0,0,0.216237796,0.035200981,0.216856463,0.197335371,0.091280965,0,0.044807114,0.264068407,0.578225277,0.217727395,0.058870548,0.335208511,0.024038818,0.460269863,0.048612515,0.108255069,0.248743627
"RT I think we need to see the girth certificate
",interest,0.122922248,0.04434741,0.287376857,0.332324383,0.135889523,0.091339265,0.170969512,0.038431914,0.165490506,0.108369777,0.246416026,0.034282398,0.045025694,0.643708701,0.007576752,0.147427817,0.290595088,0.099949548,0.314227334
"RT Hillary Clinton was watching the GOPDebate and wasn t pleased about what she was seeing
",amazement,0.156727686,0.039575127,0.296850484,0.242353357,0.247797069,0.078405947,0.440290973,0.378803988,0.077816926,0.147219192,0.187765632,0.190400327,0.245363163,0.3275721,0.125222351,0.17799693,0.071040088,0.139177301,0.28912125
"RT GOPdebate winner ObamaCoalition
",love,0.06871788,0,0.286486677,0.379714368,0.289796264,0.083929609,0.242566381,0.484316093,0.079381333,0.017078539,0.14149863,0,0,0.149931841,0.015529242,0.090586444,0.230972615,0,0.523167041
"RT GOPDebate If I had to listen to the little squirrel Rubio for 4 years I d have my ears surgically removed
",rage,0.117100565,0.184601059,0.255010695,0.318534758,0.350699995,0.316740229,0.260090822,0.094850796,0.174745566,0.144295713,0.362724357,0.193858376,0.13032498,0.236714793,0.146621448,0.065435279,0.227553877,0.231767978,0.246888064
"RT God is love And they’ll know we are Christians by our love Every Jesus follower must ask how does love shape the way
",love,0.246832542,0.115137303,0.263252064,0.134706102,0.130592241,0.014987844,0.04379291,0.042630756,0.121079915,0.093263209,0.201406662,0.144059701,0.020699299,0.177569225,0.09153586,0.028159763,0.212088278,0.164679988,0.787049757
"RT Genital size and personal insults the latest GOPdebate was a dirty one
",disapproval,0.06669891,0.087763854,0.236988452,0.08541408,0.205997612,0,0.17108352,0.230360392,0.101726402,0.338305012,0.33370083,0.349830475,0.027527199,0.270878751,0.130586929,0.369099059,0.228292809,0.245967767,0.31787603
"RT From others who attended the debate but sat away from me multiple groups of African Americans loudly supporting Trump at
",admiration,0.115434087,0.089569956,0.594310606,0.362964226,0.088190758,0.152394827,0.194166416,0.056496949,0.077432648,0.149992804,0.120895543,0.056687635,0.088417901,0.189661927,0.148851911,0.454748136,0.195551042,0.150579896,0.204524451
"RT Finally These are the important issues that Americans should be basing their votes on SMDH GOPDebate
",interest,0.124702246,0.084591131,0.204234301,0.350686593,0.258050582,0.123094791,0.185934031,0.082928874,0.112532835,0.09555419,0.398831023,0.21874564,0.096570815,0.515233262,0.030336896,0.248025176,0.265099845,0.126918882,0.192575692
"RT Donald Trump met his match at the GOPDebate and they made nice
",love,0.007491647,0.047658295,0.268456388,0.288083748,0.063473186,0.112703647,0.197731147,0.347164229,0.105747449,0.141786288,0.321288753,0.166877432,0.1594726,0.37251314,0.033977127,0.161809206,0.11254875,0.099244923,0.538375811
"RT Don t you love how Republicans totally ignore the W Bush Administration No accountability GOPDebate
",love,0.200292595,0.118413228,0.217648135,0.258377435,0.199158209,0.051915668,0.162823589,0.15106629,0.151415141,0.142836823,0.309359479,0.208379047,0.035411434,0.276793874,0.099644398,0.042268051,0.192023139,0.233215874,0.613790551
"RT Does think he s running for Dictator of the United States GOPDebate
",interest,0.265526848,0.030555191,0.339263845,0.088614011,0.213918445,0.31010942,0.155728205,0.175638157,0.082363258,0.09888058,0.305966335,0.158633965,0.187503828,0.446884001,0.027257986,0.086647941,0.383072733,0.159245185,0.240876873
"RT Detroit has been utterly decimated by 60 years of failed left wing policies GOPDebate
",disapproval,0.081400625,0.102250748,0.212312735,0.120476491,0.343881058,0.189762518,0.317254672,0.255487108,0.137954477,0.101394919,0.433134937,0.131179908,0.061030796,0.153362831,0.050879792,0.512068749,0.023844036,0.197030806,0.193842972
"RT Cruz pays tribute to the once great Detroit and splains how left wing politicians and policies have destroyed the Motor
",admiration,0.122458489,0.116307015,0.43056051,0.258451797,0.32034159,0.197854976,0.278029785,0.145610075,0.108276273,0.203596595,0.155729254,0.152595201,0.118159761,0.315477808,0.125506479,0.061350548,0.300027116,0.185751146,0.347552888
"RT Cruz keeps calling Obamacare a job killer but the evidence doesn t support him GOPDebate
",rage,0.068091311,0.121787066,0.450535974,0.353504739,0.260582671,0.162721396,0.115276895,0.09857605,0.120070039,0.112300432,0.450854304,0.149349046,0.195161182,0.216537819,0.095895681,0.284435238,0.217157965,0.141780766,0.200642538
"RT Cruz Detroit is an example of the cities that have been decimated by 40 years of liberal policies GOPdebate
",rage,0.131342394,0.152576758,0.3171027,0.216631565,0.344686555,0,0.323957526,0.176858466,0.079073116,0.064567998,0.449952472,0.125797877,0.089448177,0.26079625,0.006086832,0.330255691,0.015614121,0.056205596,0.373793547
"RT Clinton on GOPDebate Longer this goes on scarier it gets viaRT Trump2016 Don t Worry About it LittleMarco TrumpTrain GOPDebate Trumpwins AlwaysTrump
",fear,0.108807742,0.07141213,0.191542542,0.050902606,0.703617791,0.203630736,0.101361046,0.164531285,0.067532319,0.052018401,0.323956374,0.208142121,0.162958999,0.258723882,0.112735429,0.111102013,0.03532562,0.161417739,0.261736279
"RT By staying out of the Trump Rubio Cruz circus looks better and better all the time GOPDebate CPAC2016 htt
",acceptance,0.11159373,0.060030484,0.336864751,0.426734994,0.079068412,0.19533678,0.185547561,0.21092508,0.226435144,0.205944299,0.205173222,0.09085057,0.325430448,0.330495135,0.072513208,0.156324801,0.094566157,0.119702726,0.391026956
"RT Anyone who proposes assassinating family members of terrorists is too extreme to be president right
",apprehension,0.147103053,0.116010723,0.159098992,0.192512281,0.390567539,0.419720623,0.119648518,0.28541521,0.084066074,0.124939124,0.210784568,0.167963936,0.148159574,0.235237743,0.225625349,0.244833995,0.072918938,0.358345577,0.246691209
"RT and face off over jabs This one about Trump s hands was interesting GOPDebate
",interest,0.055427391,0.062948961,0.074732568,0.067258893,0.121760948,0.023610824,0.018368294,0.166772988,0.037854235,0.111077162,0.179628146,0.102512035,0.071146156,0.906264725,0.001275474,0.138206725,0.047206862,0.048386312,0.18090509
"Problem w going into sewer to beat DonaldTrump looking at you is whole GOP ends up smelling like vile excrement GOPDebate
",disgust,0.101447546,0.162640012,0.344661719,0.213381088,0.296971467,0.199203175,0.136603513,0.224749941,0.281968282,0.356403038,0.231781131,0.102888423,0.245213519,0.338244074,0.120115249,0.284031869,0.136300904,0.096009406,0.183336905
"Love that.
",love,0.35075547,0.102410621,0.220220191,0.103786397,0.113941225,0,0.001154959,0.011133928,0.080849703,0.045071169,0.155673328,0.164289105,0,0.185651883,0.057215278,0.031487587,0.178308127,0.162455727,0.798370657
"Is this a race for president or for the worst human being GOPDebate
",rage,0.059313512,0.225341773,0.137101682,0.205916287,0.420726969,0.114564746,0.104985769,0.034525036,0.055706831,0.051537359,0.657264645,0.318618312,0.175231542,0.15956298,0.117730806,0.077670992,0.035673651,0.206323359,0.151587785
"Is the ONLY candidate that will turn this country around He is our President Quite right
",interest,0.047571669,0.136207038,0.126192941,0.427560616,0.404551187,0.210639368,0.146365328,0.128283096,0.156164899,0.081710818,0.020174387,0.130531489,0.253407874,0.4635515,0.307740774,0.192059721,0.091487584,0.206234102,0.156342303
"if by highlights you mean breathtaking bullshit
",amazement,0.033451679,0.078124447,0.282289256,0.081246529,0.357488431,0.109725267,0.465462838,0.238838064,0.150730879,0.139046973,0.109452055,0.09751602,0.07880874,0.344670265,0.061949614,0.381131282,0.183002071,0.126446962,0.325305474
"has been the king pin and the queen pin
",love,0.196247604,0.006172673,0.049564463,0.325328379,0.10629022,0.036763181,0.059381347,0.259038954,0.096360968,0.01150927,0.309123927,0.188110129,0.109526321,0.005687182,0.099729963,0,0.311153645,0.231353055,0.67616636
"GOPDebate Hillary is full of Bernie Sanders Trump says its disgusting AlwaysTrump FLAPPYHILLARY OTKSKRDLUIEH
",disgust,0.055134032,0.001505538,0.13183181,0.063294254,0.161669053,0.058173021,0.396882334,0.428736971,0.152572104,0.642390802,0.193593174,0.117396599,0.095418613,0.169385451,0.00134924,0.211514806,0.014381439,0.051184697,0.179311404
"After watching any of the GOP debates it’s unbelievable that anyone would vote for a Republican Period 2016election education GOPDebate
",amazement,0.14729001,0.0982226,0.237222198,0.214691162,0.145772984,0.103962466,0.436437561,0.316049516,0.094838374,0.192682206,0.33196646,0.249855663,0.204055486,0.33964983,0.149463438,0.264384211,0.148744804,0.186342667,0.137950686
"wow the republican nomination race has actually become a pissing contest stay classy america GOPDebate
",acceptance,0.03319228,0.077901014,0.184542378,0.565854717,0.235229761,0.113196751,0.282611207,0.293527862,0.169227272,0.111918257,0.315231709,0.190833973,0.170583648,0.2336042,0.08400143,0.231196267,0.130754859,0.104447994,0.235099839
"So the GOPDebate has come down to arguing about whose dick is bigger I just I I can’t anymore I can’t
",fear,0,0.091225065,0.22935824,0.260539654,0.485841006,0.132466609,0.211674109,0.078894571,0.262458272,0.146841683,0.45916245,0.196060653,0.036271692,0.260430696,0.107560379,0.139430116,0.141514091,0.089964007,0.31398473
"Rubio out needs to leave the Republican Party
",interest,0.109136508,0.122545612,0.141608448,0.037908933,0.47351892,0.21657428,0.246777509,0.225879852,0.107334097,0.187198872,0.111694117,0.07994914,0.166069066,0.603958951,0,0.137514743,0.06986969,0.154468154,0.251211103
"RT Who won GOPDebate
",rage,0.001122412,0.036986776,0.341598014,0.446031602,0.140329322,0.07278211,0.083890432,0.293297138,0.030451003,0,0.461652455,0.262227101,0.085020451,0.230030117,0.003931742,0.238442635,0.041908126,0.149154386,0.375656288
"RT Who s performing the best thus far GOPDebate
",rage,0.122424986,0.046288317,0.216325674,0.180936627,0.090250938,0.096881982,0.186149643,0.287026556,0.102088033,0.123219729,0.552994431,0.235499555,0.077931621,0.253516948,0.05642695,0.221132411,0.085522379,0.241390769,0.440327283
"RT Was Bill O Reilly drunk following the GOPDebate and others are on the case
",acceptance,0.041544265,0.034919287,0.090792332,0.864192487,0.088491386,0.244174024,0.080978029,0.040913648,0.044323713,0.023363304,0.302535661,0.147703724,0.076777387,0.143811976,0.032964812,0.070676183,0.108576147,0.075651826,0.01657362
"RT using gifs from the Benghazi hearing to make fun of the GOPDebate Stat classy
",love,0.360695461,0.259730481,0.119608206,0.038494005,0.348242074,0.118588635,0.18752064,0.158881003,0.07095134,0.000677949,0.351196133,0.226966704,0.180832173,0.355858937,0.170563125,0.052581215,0.11004675,0.163160204,0.425554766
"RT Trump Look carefully at these pics. Rubio McCain with ISIS fighters. RepubliCrats deliberately took us to war Trump2016 htt
",admiration,0.02384554,0.091482923,0.440990226,0.123978685,0.405841501,0.060315775,0.220402967,0.161541334,0.207681668,0.096527357,0.324663911,0.240726197,0.349768445,0.328959064,0.112712177,0.135366966,0.086985998,0.151616691,0.173957911
"RT Trump is a Gemini We change our minds without any care of being wrong when we obtain new information that shows a better a
",love,0.2015055,0.109488534,0.147612107,0.227912403,0.220168081,0.322406721,0.101696574,0.345397228,0.156752645,0.179249461,0.122463285,0.157571443,0.160839735,0.416752539,0.064643085,0.193883951,0.180427881,0.167021431,0.439673642
"RT Trump is a doofus Look at my hands they’re great hands my hands Spoken like a true insecure lady VoteCruz htt
",love,0.228769232,0.113584184,0.398519748,0.265054291,0.333914554,0.165931378,0.098347272,0.139134555,0.13102336,0.135078644,0.082003109,0.114326689,0.198886468,0.258611914,0.081609365,0.097461559,0.036605725,0.092507163,0.591547067
"RT This was easily s best debate I suspect he wins Ohio now
",surprise,0.066846358,0.094229984,0.214542828,0.181723368,0.412706778,0.306420315,0.109029359,0.463272575,0.190296833,0.168961157,0.161280802,0.214152913,0.055058678,0.189150951,0.081333466,0.240703009,0.097033335,0.125236799,0.389583154
"RT That Trump answer was the single scariest moment of this presidential campaign season GOPDebate
",surprise,0.363715286,0.06546685,0.148789986,0.217823448,0.17851056,0.087250735,0.118423624,0.402374797,0.118250013,0.17150792,0.364246783,0.285947144,0.281335987,0.111863149,0.187368236,0.194523423,0.016954866,0.309132125,0.245218773
"RT Ted Cruz We will rebuild this military GOPDebate
",rage,0,0.256450333,0.27668476,0.037708821,0.291371727,0.081750193,0.234832874,0.038673663,0.028047577,0,0.617397071,0.289690136,0.344247329,0.122691441,0.004343513,0.097589741,0.046297162,0.256831583,0.175897684
"RT set himself apart from Trump Rubio bickering with substantive issue based reply Highest first response with my
",acceptance,0.036645618,0.078104561,0.213985075,0.496326017,0.188613508,0.100844498,0.211184199,0.223106879,0.141089613,0.157195369,0.344655136,0.204233725,0.154957475,0.398423343,0.000166888,0.172447951,0.333819381,0.04181344,0.171805848
"RT Seems like yesterday Ted Cruz was coming by Trump Tower to kiss s ass for MONEY GOPDebate
",love,0.239748744,0.218992904,0.235511953,0.290461982,0.347753631,0.190150164,0.268643002,0.230186959,0.022160921,0.14056309,0.303260044,0.119374597,0.191519721,0.247514551,0.042177529,0.280308352,0.047256909,0.142422892,0.381058169
"RT says Megyn Kelly did a good job moderating the GOPDebate
",rage,0.017365617,0.268247737,0.131666172,0.196910169,0.164150502,0.119059068,0.101102424,0.081363018,0.037484125,0.015836511,0.565188866,0.464264055,0.183810657,0.28030093,0.206980259,0.108476617,0.192756144,0.264255452,0.055548464
"RT says his hands among other body parts are not small GOPDebate
",fear,0.148578948,0.235433494,0.181903748,0.266096001,0.394107831,0.186470378,0.090250084,0.192955996,0.07831264,0.202984081,0.320931089,0.27101908,0.224395209,0.350201466,0.229381574,0.261256254,0.035692726,0.222003967,0.122154714
"RT Sacrebleu This GOPDebate is a train wreck and wholly beneath the office of the Presidency of the United States ZERO POLICY di
",apprehension,0.146446096,0.112601559,0.184676001,0.16179746,0.175601879,0.456796838,0.081604132,0.143897608,0.049673375,0.177483865,0.36083722,0.198121922,0.114382235,0.384725492,0.118346474,0.215192883,0.185108317,0.331914469,0.263550239
"RT Rubio acts like the lead in water was an unfortunate accident IT WAS A BAD DECISION AND THE GOVERNOR SHOULD RESIGN GOPD
",surprise,0.070214739,0.142154373,0.008652792,0.305462384,0.374871607,0.153967716,0.02202175,0.60599863,0.022803736,0.008552465,0.495764992,0.114141889,0.048338245,0.197866127,0.042307274,0.15278503,0.021322189,0.117667658,0.095918101
"RT Republicans used to support common sense gun reforms until we had a black president GOPDebate FOXDebate
",interest,0.155778099,0.218533382,0.330326367,0.215137859,0.290314998,0.29592158,0.151305672,0.142020347,0.161907815,0.170283373,0.280412473,0.279406161,0.144563486,0.37227621,0.183334084,0.153385472,0.16053239,0.224068031,0.230537739
